Tweet_ID,Content,Date_Post
dante_02_1372976157298147072,"?????? PROMESSA CUMPRIDA\n\nO presidente Joe Biden prometeu aplicar 100 milhões de doses da vacina contra a COVID-19 nos primeiros 100 dias de governo.\n\nA promessa acaba de ser cumprida, com 42 dias de antecedência.\n\nMais de 100 milhões de doses aplicadas em 58 dias de governo. https://t.co/lsJM0fdSnW",2021-03-19
dante_02_1410645999903817984,"Hoje chegou minha vez de tomar a vacina contra a covid. Esse é o único caminho para vencer essa pandemia. Não estou me vacinando apenas por mim, mas pela proteção e cuidado de todos ao meu redor. Viva a ciência e toda luta dos profissionais da saúde! ?? https://t.co/XtbJMkwDNm",2021-07-01
dante_02_1357083123209694976,"A vacinação em massa não é iniciada por não ter havido planejamento nem interesse da compra de vacinas com antecedência; @jairbolsonaro diz que o país está quebrado, mas, a velha política atua na “compra” de votos por meio de emendas. Quais as prioridades do governo na pandemia? https://t.co/AldDmYOmQt",2021-02-03
dante_02_1379427103779660032,"Se os empresários vão furar a fila da vacina, quem irá pro final dela? Sem o esquema aprovado, já sabemos que, no Brasil, pessoas brancas são duas vezes mais vacinadas que pessoas negras. Não podemos permitir!\n\n#FuraFilaDaVacinaNão #FurarFilaDaVacinaÉRacismo",2021-04-06
dante_02_1422579838121135872,"O Ministério da Saúde não respondeu a Pfizer durante meses, mas em duas horas respondeu um e-mail e marcou horário com um reverendo.\nO depoimento do reverendo Amilton promete muita enrolação.\n#CPIdaCovid",2021-08-03
dante_02_1414596078075269120,"Na última sexta-feira vacinamos com a segunda dose moradores das comunidades quilombolas de São Pedro dos Bois, Ambé e Tessalônica. Com isso, fechamos o esquema vacinal de 90% das pessoas de cada quilombo! ??",2021-07-12
dante_02_1354414216988545024,"Governo da morte. Bolsonaro cortou 68,9% da cota de importação de equipamentos e insumos destinados à pesquisa científica, medida que afeta diretamente as ações desenvolvidas pelo Butantan e pela Fiocruz! #ForaBolsonaro  https://t.co/xgu2cUDOas",2021-01-27
dante_02_1395316813337071872,"Uma terceira onda de contágio ainda mais devastadora se forma no horizonte, mas o Brasil reduziu em 17% o ritmo de vacinação por falta de doses e insumos.\n\nAlguém diga a Pazuello que as ""coisas de Internet"", ditas pelo cafajeste que ele protege, têm efeitos trágicos na vida real.",2021-05-20
dante_02_1410998235980833024,"A bagunça deste governo não para de nos surpreender. É uma mistura de má-fé com incompetência. Após adiar de forma irresponsável a compra de vacinas, o Ministério da Saúde permite a aplicação nos brasileiros de imunizantes vencidos.\n\nhttps://t.co/i0Bi9hdWx3",2021-07-02
dante_02_1422287630801285120,"Em todas as idades abertas para a primeira dose, a cobertura vacinal ultrapassou os 80% da população. Parabéns equipe de saúde, parabéns população por acreditar na vacina. O resultado estamos vendo diariamente nos dados da covid. https://t.co/fUCrvJPSBW",2021-08-02
dante_02_1400120334012068096,"Nosso Ofício 157/2021 foi atendido e começa neste sábado (05/06), em Manaus, a vacinação contra Covid-19, dos trabalhadores do transporte coletivo rodoviário (motoristas, cobradores e administradores de linhas).",2021-06-02
dante_02_1382422494104157952,Tem coisa melhor do que ver quem cuidou de vocês vida toda vacinada? Obrigado @EdmilsonPSOL e @helderbarbalho pela dedicação na luta contra essa praga. https://t.co/7bRUZNIqo1,2021-04-14
dante_02_1398087306767175936,"A cultura perdeu um poeta e o samba uma expressão popular. Morreu o sambista da luta do povo, Nelson Sargento, mais uma vítima da covid-19 no Brasil, uma doença que tem vacina. Que tristeza! https://t.co/VSkWdyPKTh",2021-05-27
dante_02_1358187279118970880,????‍⚕️ Profissionais da saúde atuantes em hospitais que tiveram agendamento prévio realizado pela unidade em que trabalham (vacinação no Centro de Eventos).,2021-02-06
dante_02_1368226177966629120,"Bom demais ver essa família vindo se vacinar aqui no drive thru do Tribunal Regional Federal. Três irmãs e uma prima numa animação danada! Uma delas tem 71, já já chega a sua vez também! https://t.co/w2ZL1AD5DO",2021-03-06
dante_02_1381375103301210112,"Juntos, estamos conseguindo ajudar quem precisa. Já são 80 toneladas de alimentos arrecadados pela nossa campanha Aniversário Solidário, e nossos 11 pontos de vacinação continuam recebendo doações. Vamos continuar, gente. A solidariedade vai fazer a diferença. https://t.co/1fBt3uBAi6",2021-04-11
dante_02_1365694363448262912,"No momento que brasileiros e brasileiras mais precisam de um governo responsável temos Bolsonaro na presidência, infelizmente. Não cuida do emprego, do auxílio emergencial, não deu atenção para a compra das vacinas. (Continua) https://t.co/AfRIq7jKkx",2021-02-27
dante_02_1391151940738895872,SEGUNDA DOSE! ⚠️\n\nRecebemos 4580 da CoronaVac. A partir de AMANHÃ (09/05) vamos retomar a aplicação para aqueles que deveriam tomar a vacina no dia 28/04. A vacinação continua para os trabalhadores da saúde 18+ e pessoas com comorbidades 25+. Os pontos funcionam de 9h às 16h! ??,2021-05-08
dante_02_1400550772757179904,Hoje recebemos mais um lote com 5.850 vacinas da Pfizer para a gente avançar na imunização das pessoas de nossa cidade. Sigo dialogando com o governo federal para o envio de mais doses. Não podemos perder um só minuto nessa batalha contra o coronavírus.,2021-06-03
dante_02_1400115735242939904,"Compromisso importantíssimo! A vacinação de toda a população é o que vai nos tirar desse pesadelo causado pelo vírus e por Bolsonaro, maior aliado da doença. https://t.co/9U8vj5lPP1",2021-06-02
dante_02_1360271802610692096,"Além de um militante incansável, Padre Júlio Lancellotti sabe bem fazer um bom deboche! Ele se vacinou hoje contra a Covid-19 e tirou foto com um jacaré de pelúcia! Grande @pejulio ❤️?? https://t.co/ErtDKbU7WZ",2021-02-12
dante_02_1416045933981277952,"??Retomamos a vacinação em Belém neste sábado, 17/7. Confira quem deve procurar os postos. \n?? EXCLUSIVAMENTE pessoas nascidas em 1991.\n??Pessoas com segunda dose de ASTRAZENECA atrasada ou marcada para o mês de julho. \n#BelémVacinada",2021-07-16
dante_02_1399761897600258048,"Casagrande mais uma vez indo ao ponto: Bolsonaro está sendo coerente. Se não vacinou a população até agora, porque a vacinação seria critério pra realização da copa América, não é mesmo? https://t.co/33f1SE3oeg",2021-06-01
dante_02_1351265631904162048,A Prefeitura de Macapá atualizou o Plano Municipal de Vacinação contra a COVID-19. As primeiras doses serão destinadas aos profissionais da Saúde que atuam na linha de frente do combate à Covid-19.  Saiba mais: https://t.co/EoRdLsaTh7,2021-01-18
dante_02_1373658751400620032,"Nossa comissão de vacinação se reuniu hj e acertou detalhes da Assembleia Geral de amanhã, em que será instituído o #ConsórcioConectar p/ aquisição de vacinas contra #COVID19. É mais um passo importante em busca de imunizar a população com mais agilidade https://t.co/cCdns1L7UA https://t.co/gOSJ9SsSvO",2021-03-21
dante_02_1408482450922163968,"É muito importante lembrar que a pressão relatada pelo servidor público sobre o contrato com a Covaxin também se exprime na celeridade ""atípica"" do processo. Mais de 100 emails da Pfizer ignorados e 330 dias aguardando resposta. Bastaram 96 dias para FECHAR O CONTRATO da Covaxin",2021-06-25
dante_02_1354816259301330944,"@BecaBrix Gente sem-vergonha EDITA, CORTA,\nREMONTA um vídeo que é uma CAMPANHA PELA VACINA, onde estão os PESQUISADORES do Butantan dançando uma música bem pop a FAVOR da vacina e pela vida. Esse tipo de gente É MUITO CANALHA OU MUITO BURRA. Não existe terceira opção. https://t.co/wK6v3mf31W",2021-01-28
dante_02_1364293898890338048,"As pessoas com dificuldade de mobilidade serão vacinadas em casa, sem a necessidade de novo cadastramento, já que todos possuem cadastro no sistema. O serviço de vacinação domiciliar entrará em contato com o idoso ou parentes via telefone cadastrado para agendar a vacinação.",2021-02-23
dante_02_1405580203464838912,"BOA NOTÍCIA!!! Os primeiros dados dos estudos apontam que a Butanvac pode produzir o dobro dos anticorpos das outras vacinas em uso, segundo Dimas Covas.\n\nQuando aprovada, a Butanvac dará autonomia vacinal ao país.",2021-06-17
dante_02_1374801969378823936,Seguimos na luta pela valorização do serviço e dos servidores públicos! \nProteja o SUS. Proteja o SUAS. Vacina Já e um alto e forte #ForaBolsonaro! https://t.co/ymVrql3l6Y,2021-03-24
dante_02_1361979343245897984,"Quanto mais escura é a noite, mais próximo está o Amanhecer. +O Senhor nos fortalecerá! Vamos passar do Medo à Retomada Econômica. Vamos superar tudo.  #ÂnimoEFé #VemVacina #BomDiaDoPrefeitoGreca",2021-02-17
dante_02_1440687413194419968,"@dudumonteiroce @prefeiturapmf Confirmei com a equipe. A unidade, de fato, ficou um tempo sem vacina pela manhã, mas já houve reposição. O atendimento está normalizado. Lamento que isso tenha ocorrido, mas você agora pode buscar sua dose. Saúde!",2021-09-22
dante_02_1355127591091503104,"Ontem passamos grande vergonha com Belivaldo Chagas. Elogiou Bolsonaro mesmo sendo vaiado pelos bolsonaristas. Nada falou sobre covid, não cobrou a vacina, nem renda básica. Fingiu que não há mortes, nem fechamento da Petrobrás ou demissões na Yazaki. Esse governo serve ao povo?",2021-01-29
dante_02_1444997571554991872,"Essa semana, continua a vacinação contra covid-19 e hoje será a 2° dose da ASTRAZENECA para quem nasceu entre 1990 a 2000. Confira quem se vacina nos demais dias. \n\n#BelémVacinada https://t.co/SCtTnIOPlg",2021-10-04
dante_02_1381254282033431040,"Brasil foi o único país NÃO-RICO a ser contra a quebra de patentes dos imunizantes contra #COVID19. É um desdém sádico que #BolsonaroGenocida tem com a vida do povo. E antes mesmo desse imbróglio, muito poderia ter sido feito. #quebradepatentesdavacinajá #vacinaparatodosjá",2021-04-11
dante_02_1394045051127407104,@gaiataetrouxa @eguataz Porque é um grupo muito grande. Não teríamos vacinas para todos. #EquipeEd,2021-05-16
dante_02_1404817679731592960,Eu não sei se o PIOR é a frase em si ou a naturalidade com que esse indivíduo fala.\nSecretário de Saúde da CAPITAL do Piauí dizendo que mulher vai vacinar de manhã pra poder fazer comida cedo. https://t.co/trEbv5YaoW,2021-06-15
dante_02_1347620106399047936,Fiocruz em defesa dos brasileiros! A instituição pediu autorização à Anvisa para uso emergencial de 2 milhões de doses importadas da vacina de Oxford contra a Covid-19. Nossa ciência está fazendo a sua parte pela imunização de todos! https://t.co/22J1qKbyqC #DelegadaMarthaRocha,2021-01-08
dante_02_1379067375039962880,"@JornalBSM @ptbrasil @psol50 impressionante para esquerda, quanto mais a pessoa se atrase nos estudos melhor. Com as devidas medidas de segurança e ampliação da vacinação DEVEMOS voltar a normalidade.",2021-04-05
dante_02_1402260407214039040,"@rainhadocombu @Samnvs_ Dependemos da chegada de mais vacinas em quantidade suficiente, mas pedimos que aguarde o calendário da próxima semana. #EquipeEd",2021-06-08
dante_02_1366449072836641024,"Agora na TV Record, anunciei que o governo vai entregar 140 milhões de vacinas para os meses de março, abril e maio. O assunto foi tratado ontem na reunião com o presidente Bolsonaro. Também ficou acertado o auxílio emergencial, que deve ser de R$ 250 até junho.",2021-03-01
dante_02_1411872363961011968,"Vamos começar a semana do melhor jeito: com a vacina acelerando! ?? Chegou a vez de aplicar a dose de esperança para todos os natalenses com 41 anos sem comorbidades, além de industriários com 31+ e taxistas. Na terça, iniciaremos a vacinação para os motoristas por aplicativos.",2021-07-04
dante_02_1428069492605731072,"É obrigatória a vacinação por servidores públicos municipais de Florianópolis. Decreto será publicado hoje. Uma questão de exemplo, saúde pública e proteção à todos os outros servidores que vacinam voluntariamente.",2021-08-18
dante_02_1390095571319410944,A decisão de @Joebiden de apoiar a quebra de patentes é um passo decisivo na direção da vacinação em massa. Desde 2020 que Lula e o PT defendem a suspensão do monopólio das patentes com o objetivo de que todos tenham acesso a vacina. Só assim a humanidade vencerá essa pandemia. https://t.co/RdYqKPur1c,2021-05-05
dante_02_1406450132925698048,@Mmayannep Estamos seguindo o plano nacional de imunização. As vacinas tem chegado a conta gotas e por isso não conseguimos atender todos ainda.,2021-06-20
dante_02_1364631637737274880,"@jeanemaia80 Com a chegada das novas remessas da vacina, daremos continuidade à aplicação da primeira dose em pessoas dos grupos prioritários, seja por meio da modalidade domiciliar, drive-thru ou presencial.",2021-02-24
dante_02_1360232897588974080,"Bom dia, gente! Fortaleza já conta com 87.002 pessoas vacinadas contra a Covid-19. Só ontem, foram 4.487!?????? https://t.co/l9n4YMhvza",2021-02-12
dante_02_1410666474172263936,"Alô, @PrefeituraSL! É preciso ter um cuidado maior com a vacinação dos retardatários!\nSão dezenas de milhares de pessoas que precisam se vacinar, mas enfrentam muitos obstáculos: falta o dinheiro da passagem e informação para que entendam a importância de se vacinar!",2021-07-01
dante_02_1412063245775474944,@DaniChristine7 É isso aí! Cada pessoa vacinada ajuda a salvar muitas vidas.,2021-07-05
dante_02_1380906121498661120,"?? ?? Notícia boa, a gente compartilha!Chegou a vez de quem tem 64 e 63 anos receber suas doses de esperança. \nO calendário de vacinação começa na segunda(12/04)e vai até quinta-feira(15/04), de acordo com seu mês de nascimento.",2021-04-10
dante_02_1348769717255877120,"O plano de logística para vacinação contra a COVID-19 no Maranhão prevê 2.124 salas de vacinação, 18 regionais de saúde, caminhões, aviões e helicóptero. Já foram adquiridas 4 milhões de seringas e agulhas. A ação também contará com 60 apoiadores da Secretaria de Saúde (SES). https://t.co/tUSUIu7oiK",2021-01-11
dante_02_1382371628974280960,BOA NOTÍCIA URGENTE!!! São Paulo iniciará vacinação de idosos com 63 e 64 anos em 29/4. Os que têm acima de 60 anos poderão ser imunizados a partir de 6/5.,2021-04-14
dante_02_1361331087738351872,"Oi, pessoal! Neste domingo (14), 3.161 pessoas receberam a primeira dose da vacina contra a Covid-19. Fortaleza já alcançou a marca de 97.555 pessoas vacinadas.??\n\nTivemos também 2.272 aplicações da segunda dose do imunobiológico em trabalhadores da saúde.✅ https://t.co/5VS2VWLjsj",2021-02-15
dante_02_1415700606359121920,"@guterresbeatriz Olá Beatriz! Adiantamos a segunda dose da vacina dos profissionais da educação e ainda estamos estudando sobre o retorno das aulas presencias. \n\nA vacinação é sim muito importante, por isso estamos trabalhando para que todos da educação recebam sua segunda dose como prioridade.",2021-07-15
dante_02_1383536499371560960,"Pessoal, depois de vacinar, mantenham os cuidados. ????\n\n#repost @prefrecife\n\nVacina e atitude. Uma dupla pronta para salvar vidas. #BoraSeCuidar https://t.co/Ev4T6k3G3L",2021-04-17
dante_02_1425812459818979072,"Era óbvio que tinha caroço nesse angu. O ""chope casual com um amigo"" do ex-diretor do Min. da Saúde, Roberto Dias, foi, na verdade, um jantar com o lobista José Ricardo Santana de comemoração do fechamento de contrato superfaturado de compra da COVAXIN.",2021-08-12
dante_02_1387136377951769088,"@paidazelda A gente gostaria de vacinar todo mundo, mas infelizmente não temos vacinas suficientes. O deputado @Glauber_Braga esteve em audiência na Câmara Federal sobre a vacinação da categoria e o Ministério Saúde está em diálogo com a Federação. #EquipeEd",2021-04-27
dante_02_1473803088586759936,"Alô, @TCUoficial! Não é ato de improbidade gastar recursos para atender interesse particular e reavaliar parecer técnico da Anvisa pela vacinação de crianças? Saúde agora é instância recursal de negacionistas? Cada criança vítima da Covid deverá ser debitada na conta de Queiroga.",2021-12-22
dante_02_1405103384827417088,"Vamos seguir nesse caminho, trabalhando sem parar e avançando cada vez mais com a imunização. Graças a essa estrutura que montamos e que está funcionando muito bem, Natal está cada dia mais perto de vencer o coronavírus!",2021-06-16
dante_02_1362477844702626048,"Lamento estarmos debatendo esse tema. Deveríamos estar debatendo a vacinação, a volta do auxílio emergencial, a geração de empregos. Infelizmente, há gente desqualificada ameaçando a democracia. É necessário agir para defendê-la. Espero que a Câmara cumpra seu papel. #OrlandoNaJP",2021-02-18
dante_02_1346107210129169920,"Hoje, foi iniciada a aplicação da AstraZeneca no Reino Unido ????\n\nA vacina é fabricada na Índia ???? e tem 62% de eficácia — com duas doses inteiras aplicadas no intervalo de 4-12 semanas.(fonte: MHRA e BBC) https://t.co/wTbTx14akV",2021-01-04
dante_02_1392113184744541952,Abrimos processo seletivo para contratação de 250 vacinadores através de REDA. Inscrições até dia 16 de maio às 23h59 no link: https://t.co/6VBuJ4OQQI. Informações detalhadas no Diário Oficial do Município nº 8014 (8/05/21).,2021-05-11
dante_02_1367880040164306944,"@swetkitten Sim. Mas com os mais jovens, teremos muito mais opções. Os 49 centros de saúde, por exemplo. Será bem pulverizado. Com os idosos é que precisamos de mais cuidados na hora de vacinar. Abs",2021-03-05
dante_02_1425423447799311872,"Como deputado fiz a da Lei n° 3.924/10, que tornou obrigatória em Mato Grosso do Sul a apresentação da carteira de vacinação no ato de matrícula nas escolas que oferecem ensino infantil, fundamental e médio. \n#DiadoEstudante",2021-08-11
dante_02_1366825698170700032,"⚠️A vacinação domiciliar, os Drives do Centro de Eventos, do Castelão e do RioMar Kennedy e as salas de acolhimento do Cuca Jangurussu e do Mondubim estão hoje aplicando a dose de esperança em nossa gente.\n\nContamos com a colaboração de cada um de vocês.",2021-03-02
dante_02_1418307349811547904,"@diabrick @beernardonp Temos de esperar os próximos lotes pois não temos vacinas suficientes ainda. Na próxima semana, temos grupos que receberão a 2° dose. #EquipeEd",2021-07-22
dante_02_1433881662509747968,"⚠️ O adolescente precisa estar acompanhado dos pais ou responsável, que precisa apresentar documentação no local de vacinação. ⚠️",2021-09-03
dante_02_1448362505013707008,"Amanhã, dia 14/10, iniciamos a segunda fase do Vacina Maré, que vai até dia 16/10, sábado. Todos que se vacinaram com a primeira até 04/08 podem tomar a segunda dose!  #VacinaMaré #VivaOSuS",2021-10-13
dante_02_1378358490255793920,"Livre, elegível e vacinado. Lula acaba de receber a sua segunda dose de Coronavac em São Bernardo. #vivaosus https://t.co/i0TI7q7nVE",2021-04-03
dante_02_1367265562892635904,"@pollytsunamy @tvarriegua1 @Maiewras Exato, @pollytsunamy O Pará foi o estado que menos recebeu vacinas em todo o país.",2021-03-03
dante_02_1366926313303458048,"O que faria pra salvar vidas no meio de uma pandemia? A)pedir recursos para construir um hospital que será entregue daqui a 5 anos; B)investir 115 milhões num bonde elétrico; C)investir em medicamentos, vacinas, custeio....Optei pela letra C. O Governador optou pelas opções A e B",2021-03-02
dante_02_1360697739248611072,@tonycarozo_ Gostaria muito que toda a população fosse vacinada de uma só vez. Mas precisamos aguardar a chegada de mais doses da vacina para ir avançando no nosso plano.,2021-02-13
dante_02_1366779670566437120,??ABSURDO! Bolsonaro vetou a lei que permite compra de vacinas por prefeitos e governadores! Esse genocida alimenta o colapso nos estados e quer que o povo siga morrendo por conta do coronavírus! É urgente barrar esse plano sistemático genocida e lutaremos p/ barrar esse veto!,2021-03-02
dante_02_1389632055428976896,"Hoje na Câmara Guedes pediu mais tolerância e menos ódio. Tb disse que saúde, emprego e renda serão prioridade este ano. Esse é o mesmo ministro que critica vacinas, ofende trabalhadores e se empenha em fazer arrocho fiscal à custa dos pobres. Seria cômico se não fosse trágico!",2021-05-04
dante_02_1413470129975823872,"Já aplicamos a 1ª dose em 60% do público-alvo. Um avanço construído dia após dia, com a participação de cada pessoa que agendou e foi tomar sua vacina, com o empenho das nossas equipes que aplicam o imunizante. Em frente, Recife! Firmes na proteção, com a esperança em alta! ????",2021-07-09
dante_02_1364746235308092928,A decisão do @STF_oficial que autoriza estados e municípios a comprarem as vacinas vai nos permitir avançar com a imunização em Maceió. Já estávamos em negociação com os laboratórios p/ comprar as doses. Agora temos mais segurança p/ aumentar a capacidade de vacinação. #VacinaMCZ,2021-02-24
dante_02_1430571411916079104,"@ciro_nogueira Ciro, e quando vamos concluir a vacinação da primeira dose? Pode responder, por favor, já que o Queiroga não abriu o bico sobre esta relevante questão?",2021-08-25
dante_02_1372211377285254912,"O movimento estudantil sintetizou as grandes urgências do Brasil em 4 palavras: Vida, Pão, Vacina e Educação. Que a jornada de lutas da @uneoficial @ubesoficial @anpg mobilize milhões de jovens pela salvação do Brasil. https://t.co/GNzomBXpmQ",2021-03-17
dante_02_1379220316459831040,"Esperamos que esses insumos possam chegar o quanto antes para que o Butantan, que tem cumprindo um papel fundamental, possa produzir o que está previsto.",2021-04-05
dante_02_1370838040667643904,"Mais do que isso, são fundamentais ações do governo e prefeituras de auxílio social, segurança alimentar e fiscalização do transporte público. É preciso correr pra comprar vacinas, articular com prefeitos, auxiliar e fiscalizar. Os números mostram que é urgente agir!",2021-03-13
dante_02_1355661339788762880,"É GRAVÍSSIMO.\nGov cortou 2/3 da cota de importação usada na compra de produtos destinados à pesquisas!\n\n??Guedes, na prática, taxou os insumos p/pesquisas, incluindo os destinados à fabricação de vacinas!\n\n@Astro_Pontes  parece um inimigo da ciência!\n Confira⬇️ https://t.co/F3Ty4MxYVF",2021-01-30
dante_02_1390617851011162112,NOVIDADE NA VACINAÇÃO! Confira:\n\nHOJE (7/5)\n\n✅ Trabalhadores da saúde 25+;\n✅ Pessoas com comorbidades 35+. \n\nSÁBADO (8/5)\n\n✅ Trabalhadores da saúde 18+;\n✅ Pessoas com comorbidades 25+. \n\n⚠️ O Corujão da Vacina também funcionará HOJE e AMANHÃ de 9h às 21h nos drive-thrus.,2021-05-07
dante_02_1420408684522397952,"Meu papai 100% imunizado, Glória a Deus!! Obrigada @EdmilsonPSOL e @helderbarbalho pelo esforço pra agilizar a vacinação mesmo contra tudo e todos. Viva o SUS e a ciência #VivaOSuS #ForaBolsonaro https://t.co/Y99uZbynUr",2021-07-28
dante_02_1387164590811800064,"É estranho que a vacina Sputnik, aprovada em mais de 60 países, incluindo Argentina, México e Hungria, seja rejeitada pela Anvisa. A medida gera desconfiança. Seriam 66 milhões de doses prontas para serem entregues ao Brasil. Enquanto isso, a vacinação segue a conta-gotas.",2021-04-27
dante_02_1352005651996824064,Um técnico virá amanhã para conferir o bom estado dos equipamentos e se atendem corretamente as especificações necessárias para preservar as nossas vacinas.,2021-01-20
dante_02_1374505042129022976,“Faremos de 2021 o ano da vacina!” Bolsonaro\nDeixa eu ver se me lembro bem: até poucos meses atrás se falássemos em vacina surgiam inúmeros haters dizendo: “vacina quem quiser! Não sou obrigado! Vacina você com essa vacina chinesa!”\nNão mudou o caráter! Mudou a popularidade!,2021-03-23
dante_02_1399748768271109888,"@analeticiamm @prefeiturabelem A Secretaria Municipal de Saúde (Sesma) informa que já iniciou a vacinação contra a Covid-19 dos estudantes de medicina e de outros cursos da área da saúde de Belém. Inicialmente, estão sendo vacinados alunos dos últimos anos da saúde.",2021-06-01
dante_02_1389585509987533056,Aracaju hoje avança em uma nova fase de vacinação contra a Covid-19 ??✨\n\n• Pessoas de 59 anos com comorbidades\n• Deficiência permanente (BPC)\n• Gestantes e puérperas (com comorbidades) https://t.co/Rn7EDqI4KN,2021-05-04
dante_02_1408409508783742976,Que Deus nos abençoe e proteja em mais um dia de luta para vencer a pandemia! Hoje retomamos a aplicação das 1ª e 2ª doses nos pontos de vacinação. https://t.co/8IE71KSwkP,2021-06-25
dante_02_1446806192072888064,A imunização célere tem sido prioridade da nossa gestão e continuaremos trabalhando firmemente até que a vacina chegue a todos os fortalezenses. Vamos em frente!,2021-10-09
dante_02_1350915486398210048,"O governo FEDERAL conseguiu a proeza de ser HUMILHADO pelo governo do estado de São Paulo na vacinação. É incompetência de profissionais, amigos. Os caras são os piores e boi não lambe, não.",2021-01-17
dante_02_1406004537358437888,Lembrando que amanhã continua a vacinação dos trabalhadores e trabalhadoras da educação: https://t.co/oWqdxBKqVT,2021-06-18
dante_02_1415110128311972096,"Excelentíssimo posicionamento da @fiocruz sobre NÃO antecipar a D2 para poder aplicar mais D1 e sobre a EFETIVIDADE da D1 para proteção contra hospitalização/óbito, mesmo contra a delta.\n\n@Prefeitura_Rio, @danielsoranz e @eduardopaes estão certos nessa política. \o/ https://t.co/GDLczWJ1nm https://t.co/sj7KBJi667",2021-07-13
dante_02_1373280811542281984,"O presidente do Senado, Rodrigo Pacheco ( @rpsenador), entrou na mira da milícia virtual por ter se dirigido a sua par nos EUA, Kamala Harris, pedindo VACINAS para o Brasil. Dizem que atropelou Bolsonaro. Se o inútil só se mexe para atrapalhar, será atropelado pelo trem da vida.",2021-03-20
dante_02_1427818815375687936,"Ainda precisamos de mais e mais pessoas vacinadas!\n\nVacine-se!\n\nNão se esqueça da segunda dose!\n\nLembre seu vizinho, sua amiga, seus colegas de vacinarem!\n\nChame todo mundo para a vacinação!\n\n#pff2paratodos \n#COVID19",2021-08-17
dante_02_1406010796816190976,Grávidas e lactantes sem comorbidades poderão ser vacinadas neste sábado também. Documentos no covidometro.,2021-06-18
dante_02_1398681509574462976,Boa tarde! As listas de agendados para a vacinação deste domingo (30/5) estão atualizadas e disponíveis no site da @prefeiturapmf. Confiram: \n\nhttps://t.co/59Z6zZMbnr,2021-05-29
dante_02_1365023594372293120,"Israel já vacinou metade de sua população e está iniciando o retorno, aos poucos, à rotina pré-pandemia. Veja mais sobre os resultados do plano de imunização do país, que já está tendo um impacto direto na queda de infecções, internações e mortes. https://t.co/xCK1ZXZmxm",2021-02-25
dante_02_1393900825420914944,"O Conecta Recife, portal de serviços da nossa gestão, é feito com tecnologia e trabalho dos servidores da Prefeitura. Por ele, somos referência e passamos a ter o modelo de vacinação replicado a partir da decisão de disponibilizar gratuitamente as informações sobre o sistema.",2021-05-16
dante_02_1389573512998883072,"@AndrezzaSb Andrezza, informamos ontem em todos os meios de comunicação que a vacinação hoje seria para quem tomou a primeira dose nos dias 1 e 2 de abril. Inclusive, a informação está exatamente neste tweet que você comentou.",2021-05-04
dante_02_1392896027615706880,Pfizer: Bolsonaro recusou 5 ofertas de vacina em 2020\n\nWajngarten: mito preferiu encontrar o Amado Batista do que CEO da Pfizer\n\nCPI: Bolsonaro recusou 11 vezes ofertas de vacina\n\nMandetta: Bolsonaro tentou mudar bula da cloroquina\n\nEntendeu por que o gado tava com medo da CPI?,2021-05-13
dante_02_1404784888591553024,"Primeira dose recebida. Sentimento de gratidão ao SUS, aos seus trabalhadores e também à ciência. Ao mesmo tempo, indignação pelas milhares de vida que poderiam ter sido poupadas caso o governo genocida de Bolsonaro não tivesse sabotado a vacinação no Brasil. #ForaBolsonaro https://t.co/yL6CSqv7Qb",2021-06-15
dante_02_1355538136030466048,Reforçamos a equipe de atendimento pelo 156. Também ampliamos as opções para solicitar vacina contra a Covid-19 para idosos acima de 60 anos que estejam acamados. Entre em contato pelo WhatsApp (51) 3289-2656 e (51) 99388-0881. Saiba mais: https://t.co/Xm0dnBQWZu https://t.co/veTBi8J460,2021-01-30
dante_02_1424823685504983040,"Amanhã (10), as 1ª doses serão pra quem tem 26 anos ou mais e para os grupos prioritários. Além disso, as 2ª doses serão retomadas: Oxford e Pfizer pra quem tá com retorno até 18/8 e Coronavac pra 10/8, inclusive pra gestantes que estavam aguardando a intercambialidade da vacina.",2021-08-09
dante_02_1445527370203418880,Link para conferir as listas:\nhttps://t.co/Y9gfG2burI\n\nOutra opção é consultar o próprio cadastro no Vacine Já:\nhttps://t.co/47dIBBA036,2021-10-05
dante_02_1374509778748109056,"Panelaço fortíssimo Brasil afora e Bolsonaro acuado e mentindo compulsivamente. Chegou a fingir que ""sempre defendeu a vacina"". Isso é a demonstração de sua fraqueza. A luta pelo Fora Bolsonaro é Agora. Lugar de genocida é na banco dos réus e não no Palácio do Planalto.",2021-03-23
dante_02_1362518328040947968,"@taislms Olá, Taís! Se for o seu caso, idosos acima de 90 anos, independente de cadastramento prévio, podem procurar um dos locais drive-thrus disponíveis para receber a vacinação, levando um comprovante de residência e documento de identificação com foto.",2021-02-18
dante_02_1459246123303017984,VITÓRIA! Ministro Luís Roberto Barroso suspende a portaria antivacina do Ministério Trabalho.\n\nQuer trabalhar? Não coloque a sua vida e a dos outros em risco. Vacine-se! Não seja uma besta negacionista como Bolsonaro.,2021-11-12
dante_02_1391743311334027008,"Bolsonaro gastou, às escondidas, R$ 3 BILHÕES do orçamento p/ comprar apoio de deputados e tratores superfaturados. Isso pagaria 5 MILHÕES de auxílios emergenciais de R$ 600 e 58 MILHÕES de doses da vacina Pfizer no valor da 1ª oferta. Governo corrupto e assassino! #Bolsolao",2021-05-10
